"JHN.BRAIN.STRYKEER.BRAIN_STRYKER.t1_AX","COORD"
655,9371656
582,9371657
467,9371658
446,9371659
649,9371660
530,9371661
667,9437192
591,9437193
471,9437194
427,9437195
575,9437196
564,9437197
730,9502728
595,9502729
465,9502730
443,9502731
544,9502732
593,9502733
746,9568264
651,9568265
497,9568266
489,9568267
542,9568268
638,9568269
739,9633800
648,9633801
491,9633802
508,9633803
591,9633804
712,9633805
758,9699336
638,9699337
462,9699338
467,9699339
637,9699340
764,9699341
705,9764872
589,9764873
468,9764874
478,9764875
759,9764876
795,9764877
698,9830408
528,9830409
453,9830410
699,9830411
905,9830412
810,9830413
727,9895944
566,9895945
466,9895946
931,9895947
886,9895948
774,9895949
684,9961480
554,9961481
475,9961482
953,9961483
788,9961484
767,9961485
678,10027016
499,10027017
497,10027018
903,10027019
689,10027020
757,10027021
717,10092552
503,10092553
484,10092554
840,10092555
641,10092556
713,10092557
678,10158088
560,10158089
463,10158090
751,10158091
627,10158092
683,10158093
656,10223624
616,10223625
497,10223626
626,10223627
594,10223628
667,10223629
680,10289160
641,10289161
499,10289162
568,10289163
551,10289164
723,10289165
663,10354696
639,10354697
515,10354698
561,10354699
552,10354700
720,10354701
666,10420232
639,10420233
479,10420234
561,10420235
624,10420236
646,10420237
618,10485768
589,10485769
602,10485770
619,10485771
641,10485772
685,10485773
590,10551304
587,10551305
741,10551306
679,10551307
689,10551308
679,10551309
573,10616840
605,10616841
674,10616842
680,10616843
695,10616844
657,10616845
536,10682376
586,10682377
636,10682378
695,10682379
694,10682380
632,10682381
631,10747913
596,10747914
706,10747915
698,10747916
593,10747917
686,10813449
614,10813450
642,10813451
682,10813452
580,10813453
692,10878985
594,10878986
642,10878987
714,10878988
521,10878989
648,10944521
587,10944522
661,10944523
641,10944524
525,10944525
573,11010057
699,11010058
785,11010059
553,11010060
532,11010061
532,11075593
686,11075594
900,11075595
558,11075596
536,11075597
526,11141129
629,11141130
549,11141132
541,11141133
524,11206665
604,11206666
522,11206669
1045,7667721
675,7667722
513,7733256
1095,7733257
896,7733258
516,7798792
851,7798793
978,7798794
535,7864328
623,7864329
899,7864330
543,7864331
574,7929864
482,7929865
683,7929866
654,7929867
618,7995400
463,7995401
491,7995402
752,7995403
653,8060936
515,8060937
485,8060938
813,8060939
664,8126472
636,8126473
468,8126474
833,8126475
663,8192008
753,8192009
450,8192010
851,8192011
697,8257544
680,8257545
478,8257546
717,8257547
701,8323080
606,8323081
491,8323082
564,8323083
494,8323084
652,8388616
574,8388617
510,8388618
520,8388619
541,8388620
606,8454152
535,8454153
528,8454154
494,8454155
573,8454156
593,8519688
590,8519689
521,8519690
501,8519691
592,8519692
628,8585224
590,8585225
492,8585226
466,8585227
598,8585228
647,8650760
573,8650761
496,8650762
448,8650763
601,8650764
647,8716296
617,8716297
494,8716298
454,8716299
660,8716300
614,8781832
639,8781833
489,8781834
491,8781835
780,8781836
606,8847368
627,8847369
501,8847370
490,8847371
776,8847372
634,8912904
654,8912905
613,8912906
446,8912907
679,8912908
646,8978440
743,8978441
675,8978442
436,8978443
694,8978444
659,9043976
774,9043977
546,9043978
462,9043979
672,9043980
692,9109512
821,9109513
521,9109514
529,9109515
660,9109516
732,9175048
853,9175049
560,9175050
519,9175051
750,9175052
380,9175053
719,9240584
784,9240585
546,9240586
471,9240587
825,9240588
442,9240589
694,9306120
656,9306121
517,9306122
466,9306123
820,9306124
504,9306125
662,9371656
556,9371657
474,9371658
449,9371659
768,9371660
524,9371661
669,9437192
565,9437193
477,9437194
455,9437195
691,9437196
562,9437197
724,9502728
579,9502729
479,9502730
480,9502731
596,9502732
594,9502733
707,9568264
607,9568265
500,9568266
497,9568267
549,9568268
630,9568269
703,9633800
640,9633801
499,9633802
476,9633803
592,9633804
690,9633805
718,9699336
629,9699337
453,9699338
454,9699339
669,9699340
767,9699341
693,9764872
628,9764873
461,9764874
478,9764875
744,9764876
799,9764877
708,9830408
600,9830409
447,9830410
542,9830411
863,9830412
810,9830413
681,9895944
564,9895945
460,9895946
688,9895947
849,9895948
784,9895949
696,9961480
594,9961481
494,9961482
842,9961483
817,9961484
774,9961485
729,10027016
594,10027017
488,10027018
848,10027019
796,10027020
774,10027021
712,10092552
578,10092553
474,10092554
790,10092555
686,10092556
718,10092557
720,10158088
617,10158089
455,10158090
764,10158091
615,10158092
624,10158093
691,10223624
669,10223625
475,10223626
652,10223627
575,10223628
597,10223629
697,10289160
656,10289161
474,10289162
587,10289163
583,10289164
645,10289165
688,10354696
594,10354697
465,10354698
572,10354699
610,10354700
619,10354701
668,10420232
580,10420233
477,10420234
560,10420235
640,10420236
600,10420237
640,10485768
573,10485769
544,10485770
646,10485771
598,10485772
652,10485773
610,10551304
612,10551305
653,10551306
696,10551307
637,10551308
667,10551309
591,10616840
610,10616841
707,10616842
656,10616843
728,10616844
640,10616845
567,10682376
580,10682377
655,10682378
669,10682379
720,10682380
625,10682381
663,10747913
618,10747914
710,10747915
721,10747916
605,10747917
710,10813449
658,10813450
684,10813451
705,10813452
575,10813453
721,10878985
628,10878986
694,10878987
717,10878988
543,10878989
658,10944521
652,10944522
696,10944523
705,10944524
537,10944525
561,11010057
795,11010058
813,11010059
598,11010060
523,11010061
550,11075593
748,11075594
961,11075595
553,11075596
532,11075597
529,11141129
628,11141130
564,11141132
535,11141133
533,11206665
600,11206666
547,11206668
518,11206669
907,7667721
519,7733256
1163,7733257
743,7733258
519,7798792
1055,7798793
969,7798794
556,7864328
733,7864329
997,7864330
506,7864331
606,7929864
482,7929865
793,7929866
578,7929867
637,7995400
464,7995401
541,7995402
762,7995403
697,8060936
510,8060937
484,8060938
839,8060939
718,8126472
652,8126473
468,8126474
836,8126475
702,8192008
790,8192009
455,8192010
865,8192011
752,8257544
786,8257545
456,8257546
794,8257547
789,8323080
675,8323081
454,8323082
564,8323083
536,8323084
784,8388616
611,8388617
494,8388618
469,8388619
550,8388620
745,8454152
591,8454153
510,8454154
475,8454155
558,8454156
721,8519688
553,8519689
487,8519690
475,8519691
587,8519692
734,8585224
541,8585225
480,8585226
481,8585227
616,8585228
748,8650760
532,8650761
502,8650762
474,8650763
605,8650764
765,8716296
571,8716297
488,8716298
469,8716299
621,8716300
720,8781832
633,8781833
474,8781834
479,8781835
703,8781836
685,8847368
557,8847369
547,8847370
453,8847371
778,8847372
713,8912904
557,8912905
677,8912906
425,8912907
769,8912908
706,8978440
705,8978441
707,8978442
420,8978443
715,8978444
682,9043976
729,9043977
635,9043978
431,9043979
713,9043980
678,9109512
772,9109513
637,9109514
514,9109515
701,9109516
683,9175048
814,9175049
725,9175050
528,9175051
725,9175052
373,9175053
689,9240584
835,9240585
701,9240586
475,9240587
815,9240588
384,9240589
654,9306120
775,9306121
582,9306122
480,9306123
829,9306124
472,9306125
639,9371656
597,9371657
503,9371658
459,9371659
831,9371660
525,9371661
731,9437192
594,9437193
486,9437194
473,9437195
770,9437196
542,9437197
753,9502728
599,9502729
487,9502730
495,9502731
628,9502732
582,9502733
709,9568264
581,9568265
480,9568266
484,9568267
558,9568268
609,9568269
707,9633800
623,9633801
475,9633802
473,9633803
620,9633804
671,9633805
699,9699336
633,9699337
450,9699338
457,9699339
756,9699340
742,9699341
718,9764872
665,9764873
473,9764874
485,9764875
823,9764876
801,9764877
706,9830408
661,9830409
463,9830410
470,9830411
834,9830412
842,9830413
675,9895944
622,9895945
468,9895946
496,9895947
769,9895948
817,9895949
732,9961480
627,9961481
490,9961482
579,9961483
780,9961484
745,9961485
748,10027016
665,10027017
453,10027018
656,10027019
814,10027020
732,10027021
732,10092552
649,10092553
474,10092554
726,10092555
678,10092556
684,10092557
749,10158088
640,10158089
461,10158090
771,10158091
596,10158092
584,10158093
715,10223624
678,10223625
438,10223626
736,10223627
586,10223628
575,10223629
712,10289160
600,10289161
457,10289162
660,10289163
623,10289164
578,10289165
704,10354696
515,10354697
455,10354698
668,10354699
656,10354700
574,10354701
676,10420232
540,10420233
461,10420234
671,10420235
646,10420236
624,10420237
669,10485768
593,10485769
514,10485770
747,10485771
607,10485772
654,10485773
627,10551304
646,10551305
631,10551306
742,10551307
671,10551308
649,10551309
609,10616840
646,10616841
716,10616842
595,10616843
750,10616844
614,10616845
595,10682376
618,10682377
691,10682378
688,10682379
714,10682380
606,10682381
544,10747912
697,10747913
645,10747914
715,10747915
735,10747916
593,10747917
750,10813449
649,10813450
674,10813451
745,10813452
560,10813453
729,10878985
616,10878986
770,10878987
744,10878988
527,10878989
656,10944521
706,10944522
729,10944523
719,10944524
503,10944525
565,11010057
917,11010058
869,11010059
607,11010060
509,11010061
559,11075593
808,11075594
995,11075595
539,11075596
510,11075597
540,11141129
643,11141130
735,11141131
568,11141132
511,11141133
529,11206665
612,11206666
544,11206668
510,11206669
713,7667721
496,7733256
1044,7733257
609,7733258
500,7798792
1197,7798793
847,7798794
585,7864328
940,7864329
990,7864330
625,7929864
541,7929865
912,7929866
501,7929867
652,7995400
468,7995401
683,7995402
674,7995403
731,8060936
500,8060937
500,8060938
859,8060939
703,8126472
581,8126473
457,8126474
837,8126475
708,8192008
727,8192009
465,8192010
816,8192011
722,8257544
826,8257545
452,8257546
826,8257547
741,8323080
761,8323081
458,8323082
653,8323083
520,8323084
795,8388616
682,8388617
466,8388618
506,8388619
544,8388620
757,8454152
629,8454153
466,8454154
478,8454155
564,8454156
780,8519688
572,8519689
457,8519690
470,8519691
569,8519692
774,8585224
581,8585225
480,8585226
490,8585227
600,8585228
760,8650760
563,8650761
509,8650762
493,8650763
645,8650764
787,8716296
587,8716297
490,8716298
467,8716299
642,8716300
756,8781832
624,8781833
518,8781834
463,8781835
662,8781836
737,8847368
580,8847369
608,8847370
449,8847371
721,8847372
725,8912904
574,8912905
681,8912906
420,8912907
746,8912908
714,8978440
628,8978441
665,8978442
417,8978443
717,8978444
714,9043976
631,9043977
666,9043978
428,9043979
737,9043980
675,9109512
675,9109513
741,9109514
462,9109515
733,9109516
649,9175048
705,9175049
810,9175050
497,9175051
698,9175052
371,9175053
660,9240584
800,9240585
802,9240586
488,9240587
775,9240588
348,9240589
629,9306120
827,9306121
689,9306122
496,9306123
821,9306124
420,9306125
662,9371656
664,9371657
540,9371658
478,9371659
814,9371660
526,9371661
815,9437192
628,9437193
475,9437194
474,9437195
768,9437196
521,9437197
803,9502728
593,9502729
462,9502730
494,9502731
651,9502732
576,9502733
711,9568264
577,9568265
454,9568266
461,9568267
592,9568268
607,9568269
719,9633800
630,9633801
439,9633802
463,9633803
684,9633804
673,9633805
730,9699336
653,9699337
449,9699338
452,9699339
836,9699340
752,9699341
758,9764872
643,9764873
456,9764874
456,9764875
861,9764876
826,9764877
741,9830408
619,9830409
444,9830410
494,9830411
822,9830412
858,9830413
757,9895944
642,9895945
476,9895946
516,9895947
756,9895948
822,9895949
752,9961480
612,9961481
462,9961482
498,9961483
714,9961484
732,9961485
717,10027016
630,10027017
443,10027018
554,10027019
711,10027020
673,10027021
768,10092552
640,10092553
464,10092554
703,10092555
663,10092556
638,10092557
742,10158088
632,10158089
453,10158090
776,10158091
645,10158092
599,10158093
698,10223624
705,10223625
424,10223626
766,10223627
654,10223628
605,10223629
697,10289160
654,10289161
455,10289162
692,10289163
661,10289164
592,10289165
679,10354696
558,10354697
465,10354698
700,10354699
630,10354700
585,10354701
671,10420232
564,10420233
448,10420234
747,10420235
601,10420236
647,10420237
645,10485768
580,10485769
502,10485770
774,10485771
613,10485772
674,10485773
604,10551304
629,10551305
610,10551306
681,10551307
678,10551308
629,10551309
592,10616840
688,10616841
700,10616842
527,10616843
658,10616844
617,10616845
590,10682376
671,10682377
658,10682378
637,10682379
654,10682380
606,10682381
552,10747912
730,10747913
602,10747914
649,10747915
737,10747916
587,10747917
795,10813449
575,10813450
652,10813451
759,10813452
559,10813453
749,10878985
526,10878986
763,10878987
774,10878988
509,10878989
676,10944521
795,10944522
797,10944523
704,10944524
485,10944525
585,11010057
1006,11010058
999,11010059
589,11010060
496,11010061
546,11075593
800,11075594
978,11075595
536,11075596
508,11075597
532,11141129
677,11141130
681,11141131
545,11141132
496,11141133
518,11206665
594,11206666
532,11206668
496,11206669
843,7733257
494,7798792
1195,7798793
712,7798794
556,7864328
1131,7864329
938,7864330
599,7929864
753,7929865
990,7929866
505,7929867
659,7995400
533,7995401
808,7995402
538,7995403
690,8060936
516,8060937
565,8060938
738,8060939
661,8126472
514,8126473
473,8126474
882,8126475
668,8192008
651,8192009
466,8192010
849,8192011
661,8257544
763,8257545
479,8257546
868,8257547
663,8323080
746,8323081
477,8323082
809,8323083
699,8388616
763,8388617
451,8388618
609,8388619
554,8388620
727,8454152
686,8454153
452,8454154
498,8454155
569,8454156
748,8519688
659,8519689
459,8519690
496,8519691
567,8519692
747,8585224
671,8585225
473,8585226
512,8585227
563,8585228
751,8650760
651,8650761
499,8650762
485,8650763
626,8650764
743,8716296
601,8716297
499,8716298
452,8716299
654,8716300
735,8781832
592,8781833
539,8781834
459,8781835
643,8781836
726,8847368
603,8847369
610,8847370
465,8847371
676,8847372
696,8912904
585,8912905
666,8912906
440,8912907
684,8912908
705,8978440
618,8978441
651,8978442
438,8978443
691,8978444
730,9043976
603,9043977
651,9043978
456,9043979
707,9043980
699,9109512
593,9109513
732,9109514
441,9109515
693,9109516
676,9175048
601,9175049
757,9175050
476,9175051
714,9175052
360,9175053
663,9240584
680,9240585
785,9240586
494,9240587
720,9240588
363,9240589
651,9306120
713,9306121
708,9306122
486,9306123
751,9306124
409,9306125
731,9371656
664,9371657
519,9371658
475,9371659
858,9371660
504,9371661
848,9437192
603,9437193
448,9437194
467,9437195
832,9437196
515,9437197
817,9502728
528,9502729
435,9502730
490,9502731
744,9502732
563,9502733
723,9568264
529,9568265
435,9568266
461,9568267
683,9568268
644,9568269
731,9633800
615,9633801
423,9633802
447,9633803
715,9633804
718,9633805
760,9699336
657,9699337
434,9699338
452,9699339
818,9699340
798,9699341
774,9764872
585,9764873
432,9764874
439,9764875
734,9764876
840,9764877
789,9830408
567,9830409
429,9830410
477,9830411
685,9830412
803,9830413
791,9895944
594,9895945
457,9895946
535,9895947
688,9895948
763,9895949
731,9961480
608,9961481
437,9961482
532,9961483
663,9961484
705,9961485
700,10027016
636,10027017
451,10027018
533,10027019
678,10027020
650,10027021
754,10092552
633,10092553
452,10092554
610,10092555
655,10092556
633,10092557
715,10158088
634,10158089
447,10158090
674,10158091
655,10158092
622,10158093
664,10223624
706,10223625
439,10223626
671,10223627
656,10223628
632,10223629
657,10289160
723,10289161
432,10289162
631,10289163
644,10289164
605,10289165
638,10354696
676,10354697
457,10354698
625,10354699
598,10354700
580,10354701
653,10420232
632,10420233
447,10420234
666,10420235
588,10420236
605,10420237
606,10485768
586,10485769
486,10485770
658,10485771
634,10485772
615,10485773
578,10551304
665,10551305
607,10551306
558,10551307
632,10551308
596,10551309
575,10616840
709,10616841
693,10616842
530,10616843
608,10616844
603,10616845
561,10682376
673,10682377
611,10682378
606,10682379
650,10682380
596,10682381
561,10747912
765,10747913
543,10747914
567,10747915
756,10747916
573,10747917
832,10813449
499,10813450
614,10813451
776,10813452
535,10813453
789,10878985
501,10878986
743,10878987
757,10878988
510,10878989
695,10944521
917,10944522
948,10944523
716,10944524
496,10944525
583,11010057
1064,11010058
1135,11010059
594,11010060
486,11010061
526,11075593
794,11075594
939,11075595
530,11075596
512,11075597
511,11141129
666,11141130
643,11141131
507,11141132
500,11141133
506,11206665
545,11206666
510,11206668
490,11206669
631,7733257
487,7798792
1020,7798793
615,7798794
509,7864328
1198,7864329
850,7864330
556,7929864
1051,7929865
1007,7929866
626,7995400
727,7995401
912,7995402
511,7995403
636,8060936
541,8060937
696,8060938
546,8060939
646,8126472
492,8126473
543,8126474
815,8126475
630,8192008
607,8192009
476,8192010
908,8192011
617,8257544
659,8257545
492,8257546
918,8257547
641,8323080
625,8323081
473,8323082
903,8323083
696,8388616
745,8388617
456,8388618
713,8388619
538,8388620
749,8454152
725,8454153
463,8454154
539,8454155
544,8454156
713,8519688
676,8519689
470,8519690
524,8519691
560,8519692
745,8585224
669,8585225
473,8585226
523,8585227
540,8585228
757,8650760
695,8650761
492,8650762
465,8650763
581,8650764
719,8716296
614,8716297
505,8716298
439,8716299
641,8716300
725,8781832
592,8781833
518,8781834
446,8781835
630,8781836
712,8847368
603,8847369
594,8847370
474,8847371
663,8847372
726,8912904
555,8912905
668,8912906
484,8912907
685,8912908
703,8978440
598,8978441
683,8978442
482,8978443
684,8978444
698,9043976
598,9043977
690,9043978
482,9043979
684,9043980
693,9109512
580,9109513
700,9109514
442,9109515
666,9109516
478,9109517
667,9175048
595,9175049
683,9175050
443,9175051
723,9175052
349,9175053
668,9240584
620,9240585
700,9240586
449,9240587
710,9240588
431,9240589
644,9306120
591,9306121
610,9306122
453,9306123
741,9306124
459,9306125
726,9371656
647,9371657
461,9371658
462,9371659
935,9371660
483,9371661
777,9437192
594,9437193
437,9437194
458,9437195
951,9437196
522,9437197
753,9502728
493,9502729
425,9502730
475,9502731
883,9502732
547,9502733
771,9568264
493,9568265
417,9568266
479,9568267
805,9568268
663,9568269
750,9633800
570,9633801
426,9633802
454,9633803
709,9633804
777,9633805
754,9699336
641,9699337
417,9699338
454,9699339
683,9699340
811,9699341
786,9764872
537,9764873
423,9764874
433,9764875
558,9764876
789,9764877
787,9830408
543,9830409
439,9830410
426,9830411
532,9830412
741,9830413
743,9895944
553,9895945
438,9895946
476,9895947
582,9895948
704,9895949
711,9961480
600,9961481
432,9961482
509,9961483
648,9961484
656,9961485
697,10027016
698,10027017
438,10027018
499,10027019
750,10027020
645,10027021
697,10092552
652,10092553
443,10092554
493,10092555
647,10092556
655,10092557
674,10158088
629,10158089
439,10158090
533,10158091
578,10158092
632,10158093
643,10223624
642,10223625
424,10223626
547,10223627
598,10223628
634,10223629
645,10289160
728,10289161
408,10289162
551,10289163
591,10289164
603,10289165
634,10354696
777,10354697
430,10354698
545,10354699
602,10354700
591,10354701
635,10420232
698,10420233
431,10420234
536,10420235
630,10420236
573,10420237
602,10485768
647,10485769
461,10485770
550,10485771
684,10485772
559,10485773
584,10551304
700,10551305
583,10551306
490,10551307
668,10551308
576,10551309
573,10616840
708,10616841
672,10616842
572,10616843
670,10616844
558,10616845
545,10682376
696,10682377
615,10682378
691,10682379
705,10682380
559,10682381
559,10747912
805,10747913
549,10747914
556,10747915
786,10747916
543,10747917
837,10813449
524,10813450
655,10813451
802,10813452
512,10813453
789,10878985
661,10878986
914,10878987
742,10878988
508,10878989
656,10944521
1034,10944522
1136,10944523
727,10944524
495,10944525
554,11010057
1057,11010058
1175,11010059
603,11010060
487,11010061
521,11075593
798,11075594
879,11075595
527,11075596
486,11075597
496,11141129
607,11141130
606,11141131
503,11141132
493,11141133
504,11206665
503,11206666
499,11206668
494,11206669
483,7798792
741,7798793
506,7864328
1097,7864329
724,7864330
545,7929864
1236,7929865
968,7929866
569,7995400
1000,7995401
1035,7995402
500,7995403
610,8060936
651,8060937
889,8060938
512,8060939
639,8126472
495,8126473
679,8126474
633,8126475
628,8192008
533,8192009
528,8192010
839,8192011
607,8257544
563,8257545
474,8257546
913,8257547
648,8323080
540,8323081
462,8323082
880,8323083
782,8388616
617,8388617
463,8388618
762,8388619
789,8454152
641,8454153
460,8454154
594,8454155
526,8454156
730,8519688
583,8519689
476,8519690
531,8519691
542,8519692
760,8585224
598,8585225
480,8585226
501,8585227
551,8585228
751,8650760
674,8650761
496,8650762
454,8650763
573,8650764
751,8716296
653,8716297
510,8716298
450,8716299
620,8716300
743,8781832
632,8781833
538,8781834
433,8781835
644,8781836
730,8847368
604,8847369
617,8847370
460,8847371
674,8847372
771,8912904
568,8912905
650,8912906
495,8912907
696,8912908
726,8978440
589,8978441
664,8978442
498,8978443
675,8978444
682,9043976
583,9043977
693,9043978
508,9043979
693,9043980
648,9109512
591,9109513
679,9109514
471,9109515
697,9109516
449,9109517
623,9175048
628,9175049
632,9175050
408,9175051
699,9175052
397,9175053
649,9240584
636,9240585
579,9240586
407,9240587
737,9240588
476,9240589
642,9306120
597,9306121
498,9306122
429,9306123
807,9306124
489,9306125
700,9371656
660,9371657
439,9371658
439,9371659
925,9371660
498,9371661
704,9437192
602,9437193
437,9437194
454,9437195
971,9437196
539,9437197
707,9502728
516,9502729
421,9502730
466,9502731
946,9502732
568,9502733
779,9568264
550,9568265
412,9568266
476,9568267
870,9568268
639,9568269
747,9633800
593,9633801
432,9633802
475,9633803
712,9633804
769,9633805
740,9699336
687,9699337
438,9699338
445,9699339
571,9699340
798,9699341
780,9764872
586,9764873
427,9764874
414,9764875
507,9764876
745,9764877
763,9830408
558,9830409
433,9830410
415,9830411
537,9830412
741,9830413
731,9895944
575,9895945
453,9895946
456,9895947
586,9895948
716,9895949
720,9961480
575,9961481
443,9961482
480,9961483
648,9961484
664,9961485
695,10027016
687,10027017
425,10027018
478,10027019
729,10027020
655,10027021
665,10092552
617,10092553
429,10092554
472,10092555
644,10092556
669,10092557
650,10158088
596,10158089
418,10158090
484,10158091
549,10158092
664,10158093
638,10223624
611,10223625
404,10223626
494,10223627
578,10223628
639,10223629
655,10289160
717,10289161
424,10289162
495,10289163
584,10289164
640,10289165
656,10354696
789,10354697
414,10354698
488,10354699
617,10354700
636,10354701
617,10420232
715,10420233
424,10420234
468,10420235
637,10420236
598,10420237
598,10485768
686,10485769
485,10485770
499,10485771
678,10485772
583,10485773
585,10551304
673,10551305
578,10551306
461,10551307
723,10551308
574,10551309
562,10616840
720,10616841
611,10616842
595,10616843
689,10616844
546,10616845
552,10682376
791,10682377
586,10682378
782,10682379
721,10682380
533,10682381
840,10747913
600,10747914
700,10747915
817,10747916
525,10747917
791,10813449
649,10813450
915,10813451
823,10813452
513,10813453
716,10878985
923,10878986
1196,10878987
791,10878988
492,10878989
581,10944521
1114,10944522
1227,10944523
700,10944524
482,10944525
533,11010057
962,11010058
1073,11010059
577,11010060
482,11010061
528,11075593
729,11075594
761,11075595
521,11075596
470,11075597
492,11141129
548,11141130
568,11141131
517,11141132
473,11141133
510,11206665
487,11206666
513,11206668
485,11206669
500,7864328
867,7864329
596,7864330
538,7929864
1213,7929865
843,7929866
533,7995400
1186,7995401
1082,7995402
579,8060936
896,8060937
1061,8060938
532,8060939
619,8126472
603,8126473
886,8126474
545,8126475
627,8192008
507,8192009
672,8192010
722,8192011
610,8257544
497,8257545
507,8257546
859,8257547
626,8323080
509,8323081
474,8323082
873,8323083
759,8388616
538,8388617
455,8388618
822,8388619
791,8454152
519,8454153
446,8454154
672,8454155
521,8454156
754,8519688
519,8519689
471,8519690
570,8519691
529,8519692
746,8585224
557,8585225
473,8585226
498,8585227
553,8585228
748,8650760
628,8650761
477,8650762
454,8650763
573,8650764
792,8716296
661,8716297
493,8716298
462,8716299
601,8716300
790,8781832
662,8781833
553,8781834
434,8781835
648,8781836
757,8847368
651,8847369
599,8847370
437,8847371
685,8847372
767,8912904
634,8912905
608,8912906
455,8912907
689,8912908
755,8978440
658,8978441
616,8978442
473,8978443
644,8978444
686,9043976
647,9043977
598,9043978
515,9043979
673,9043980
621,9109512
628,9109513
586,9109514
489,9109515
700,9109516
427,9109517
648,9175048
630,9175049
555,9175050
425,9175051
693,9175052
465,9175053
659,9240584
628,9240585
463,9240586
421,9240587
746,9240588
480,9240589
696,9306120
624,9306121
433,9306122
422,9306123
846,9306124
474,9306125
745,9371656
643,9371657
436,9371658
413,9371659
914,9371660
517,9371661
729,9437192
570,9437193
428,9437194
451,9437195
950,9437196
538,9437197
762,9502728
555,9502729
435,9502730
464,9502731
995,9502732
595,9502733
769,9568264
626,9568265
433,9568266
450,9568267
924,9568268
627,9568269
739,9633800
655,9633801
448,9633802
461,9633803
753,9633804
718,9633805
754,9699336
767,9699337
470,9699338
445,9699339
612,9699340
802,9699341
741,9764872
680,9764873
435,9764874
423,9764875
562,9764876
754,9764877
744,9830408
625,9830409
414,9830410
425,9830411
587,9830412
742,9830413
745,9895944
640,9895945
450,9895946
459,9895947
614,9895948
733,9895949
724,9961480
616,9961481
432,9961482
481,9961483
586,9961484
711,9961485
712,10027016
671,10027017
423,10027018
492,10027019
585,10027020
678,10027021
661,10092552
578,10092553
427,10092554
493,10092555
587,10092556
686,10092557
641,10158088
571,10158089
418,10158090
485,10158091
547,10158092
707,10158093
622,10223624
621,10223625
432,10223626
469,10223627
543,10223628
647,10223629
632,10289160
679,10289161
438,10289162
457,10289163
569,10289164
658,10289165
641,10354696
726,10354697
441,10354698
455,10354699
592,10354700
652,10354701
598,10420232
693,10420233
458,10420234
439,10420235
598,10420236
613,10420237
571,10485768
672,10485769
543,10485770
454,10485771
637,10485772
592,10485773
563,10551304
679,10551305
656,10551306
481,10551307
684,10551308
569,10551309
552,10616840
728,10616841
557,10616842
676,10616843
684,10616844
553,10616845
545,10682376
836,10682377
562,10682378
884,10682379
758,10682380
515,10682381
858,10747913
672,10747914
965,10747915
862,10747916
526,10747917
744,10813449
781,10813450
1191,10813451
880,10813452
503,10813453
641,10878985
1121,10878986
1303,10878987
836,10878988
476,10878989
552,10944521
1129,10944522
1169,10944523
674,10944524
478,10944525
541,11010057
847,11010058
906,11010059
556,11010060
465,11010061
529,11075593
627,11075594
636,11075595
520,11075596
482,11075597
503,11141129
512,11141130
545,11141131
513,11141132
473,11141133
507,11206665
484,11206666
478,11206669
475,7864328
616,7864329
513,7929864
979,7929865
659,7929866
520,7995400
1196,7995401
973,7995402
562,8060936
1132,8060937
1114,8060938
446,8060939
606,8126472
853,8126473
1079,8126474
535,8126475
613,8192008
647,8192009
891,8192010
616,8192011
612,8257544
510,8257545
622,8257546
770,8257547
594,8323080
501,8323081
492,8323082
902,8323083
644,8388616
525,8388617
454,8388618
925,8388619
733,8454152
474,8454153
440,8454154
787,8454155
737,8519688
504,8519689
456,8519690
662,8519691
520,8519692
738,8585224
531,8585225
465,8585226
549,8585227
522,8585228
737,8650760
576,8650761
455,8650762
476,8650763
560,8650764
776,8716296
618,8716297
447,8716298
462,8716299
595,8716300
832,8781832
634,8781833
491,8781834
443,8781835
608,8781836
797,8847368
659,8847369
510,8847370
426,8847371
669,8847372
773,8912904
645,8912905
540,8912906
427,8912907
679,8912908
745,8978440
668,8978441
582,8978442
451,8978443
641,8978444
664,9043976
714,9043977
535,9043978
474,9043979
647,9043980
648,9109512
698,9109513
494,9109514
466,9109515
670,9109516
446,9109517
722,9175048
641,9175049
494,9175050
458,9175051
720,9175052
495,9175053
704,9240584
603,9240585
432,9240586
452,9240587
763,9240588
488,9240589
723,9306120
612,9306121
424,9306122
429,9306123
876,9306124
479,9306125
759,9371656
616,9371657
447,9371658
418,9371659
961,9371660
519,9371661
756,9437192
589,9437193
432,9437194
459,9437195
994,9437196
516,9437197
811,9502728
626,9502729
458,9502730
464,9502731
1066,9502732
592,9502733
794,9568264
648,9568265
453,9568266
448,9568267
1006,9568268
648,9568269
751,9633800
657,9633801
464,9633802
440,9633803
845,9633804
708,9633805
767,9699336
749,9699337
461,9699338
447,9699339
732,9699340
791,9699341
720,9764872
692,9764873
425,9764874
461,9764875
635,9764876
743,9764877
701,9830408
667,9830409
412,9830410
437,9830411
595,9830412
712,9830413
728,9895944
674,9895945
424,9895946
434,9895947
581,9895948
705,9895949
709,9961480
680,9961481
426,9961482
460,9961483
494,9961484
703,9961485
710,10027016
723,10027017
433,10027018
501,10027019
474,10027020
689,10027021
657,10092552
628,10092553
450,10092554
497,10092555
489,10092556
699,10092557
611,10158088
589,10158089
440,10158090
488,10158091
477,10158092
698,10158093
588,10223624
620,10223625
451,10223626
464,10223627
470,10223628
629,10223629
582,10289160
632,10289161
450,10289162
469,10289163
499,10289164
652,10289165
595,10354696
649,10354697
499,10354698
496,10354699
522,10354700
659,10354701
573,10420232
